Title,Properties
Gempa bumi Irian Jaya 1981,"{{Infobox earthquake
|title= Gempa bumi Irian Jaya 1981 
|timestamp = 1981-01-19 15:11:01
|anss-url = usp0001bta
|isc-event = 632891
|local-date= {{Start-date|20 Januari 1981}}
|local-time = 00:11:01 [[WIT]]
|map2 = {{Location map | Indonesia Papua Pegunungan#Indonesia 
 | label=
 | lat=-4.58
 | long=139.23
 | mark=Bullseye1.png
 | marksize=40
 | position=top
 | width= 250
 | float=right
 | caption=}}
|magnitude = 6.7 {{M|w|link=y}}
| intensity = {{MMI|7}}
|depth= {{cvt|33|km|abbr=on}}
|location={{coord|-4.58|139.23|display=inline,title}}
|countries affected = [[Irian Jaya]], [[Indonesia]]
|casualties = 305 tewas, 1,000+ hilang
}}"
Indonesia dalam tahun 1978,
Puteri Indonesia 1977,
Merpati Nusantara Airlines Penerbangan 171,
Indonesia dalam tahun 1998,
Mega Bintang,
Tragedi Semanggi,"{{Infobox civil conflict
| title = Tragedi Semanggi
| partof = [[Reformasi Indonesia (1998–sekarang)|Era Reformasi]]
| image = Semanggi 01.jpg
| caption = Salah satu korban tragedi Semanggi I
| date = 13 November 1998<br>24 September 1999
| place = [[Simpang Susun Semanggi|Semanggi]], [[Jakarta]], Indonesia
| coordinates = 
| causes = Perlawanan militer terhadap tuntutan reformasi
| status = 
| goals = 
| result = 
| methods = Penembakan
| side1 = {{flagicon image|Flag of the Indonesian National Armed Forces.svg}} [[Tentara Nasional Indonesia]] 
{{flagicon image|Flag of the Indonesian National Police.png}} [[Kepolisian Negara Republik Indonesia]]
| side2 = Mahasiswa dan warga sipil
| side3 = 
| leadfigures1 = 
| leadfigures2 = 
| leadfigures3 = 
| howmany1 = 
| howmany2 = 
| howmany3 = 
| casualties1 = 
| casualties2 = 
| casualties3 = 
| casualties_label = Korban
| fatalities = 17 tewas dan 109 terluka dalam Semanggi I<ref name="":0"">{{cite web|url=https://www.cnnindonesia.com/nasional/20211112203012-20-720547/23-tahun-tragedi-semanggi-i-dan-keadilan-yang-gelap|title=23 Tahun Tragedi Semanggi I dan Keadilan yang Gelap|date=13 November 2021|website=[[CNN Indonesia]]|access-date=16 Juli 2023}}</ref><br/>12 tewas dalam Semanggi II
| notes = 
}}"
Indonesia dalam tahun 1985,
Indonesia dalam tahun 1992,
Kerusuhan Mei 1998,"{{Infobox civil conflict
| title = Kerusuhan Mei 1998
| partof = [[Kejatuhan Soeharto]], [[Krisis finansial Asia 1997]] dan [[Diskriminasi terhadap Tionghoa-Indonesia|Sentimen anti-Tionghoa di Indonesia]]
| image = [[File:Jakarta riot 14 May 1998.jpg|300px|alt=A man wearing a buttoned shirt, pants, and flip-flops throws an office chair into a burning pile of other chairs in the middle of a city street. Behind him, several dozen people gather in front of a building with broken windows.]]
| caption = Para perusuh membakar perabot kantor di jalanan Jakarta pada 14 Mei 1998
| date = 4–8 dan 12–15 Mei 1998
| place = Kerusuhan besar terjadi di [[Medan]], [[Jakarta]], dan [[Surakarta]] dengan sejumlah insiden terpisah di tempat lain
| coordinates = 
| causes = * Ketidakpuasan atas pemerintahan [[Orde Baru (Indonesia)|Orde Baru]]
* Dugaan [[Kecurangan pemilihan umum|kecurangan suara]] dalam [[Pemilihan umum legislatif Indonesia 1997|pemilu legislatif 1997]]
* Keruntuhan ekonomi sebagai akibat dari [[Krisis finansial Asia 1997|krisis keuangan Asia]]
* [[Otoritarianisme]]
| result = * [[Kejatuhan Soeharto|Pengunduran diri]] Presiden [[Soeharto]] dan pembentukan [[Kabinet Reformasi Pembangunan]] baru di bawah [[B.J. Habibie]]
* Kemerdekaan [[Timor-Leste]]
* Awal [[Reformasi (Indonesia)|Era Reformasi]]
| methods =  * [[Kerusuhan]]
* [[Pembangkangan sipil]]
* [[Penjarahan]]
* [[Pembakaran disengaja]]
| side1 = {{flagicon|Indonesia}} [[Pemerintah Indonesia]]
*[[Tentara Nasional Indonesia]]
**[[Kodam Jayakarta]]
*[[Kepolisian Negara Republik Indonesia]]
**[[Korps Brigade Mobil]]
*[[Badan Intelijen Negara|Badan Intelijen Negara Indonesia]]
* Warga lokal
| side2 = [[Pribumi|warga sipil Indonesia]] yang terdiri dari [[Megawati Soekarnoputri]] pendukung dan pengunjuk rasa anti-pemerintah
| side3 = [[Orang Tionghoa Indonesia|Tionghoa]] warga sipil termasuk beberapa pendukung anti-Megawati dan anti-Soeharto
| casualties3 = <!-- Temporarily left blank until article is complete -->
| casualties_label =
}}"
Krisis finansial Asia 1997,
Pekan Apresiasi Film Nasional 1967,"{{Infobox film awards
| number          = 3
| award           = Festival Film Indonesia
| image           = Marlia Hardi receiving award for Best Supporting Actress on 1967 Indonesian Film Festival.jpg
| alt             = 
| caption         = [[Marlia Hardi]] saat menerima Piala Citra untuk Pemeran Pendukung Wanita Terbaik FFI 1967
| date            = 9-16 Agustus 1967
| site            = [[Jakarta]]
| host            = 
| preshow         = 
| producer         = 
| director         = 
| best_film        = Tidak ada
| best_direction               = [[Misbach Jusa Biran]]
| best_direction_film          = ''[[Dibalik Tjahaja Gemerlapan]]''
| best_actor                   = [[Soekarno M. Noor]]
| best_actor_film              = ''Dibalik Tjahaja Gemerlapan''
| best_actress                 = [[Mieke Widjaja]]
| best_actress_film            = ''[[Gadis Kerudung Putih]]''
| most_wins        = ''[[Petir Sepandjang Malam]]'' (4)
| network          = 
| most_nominations =
| duration         = 
| ratings          =
| last             = 1967
| next             = [[Festival Film Indonesia 1973|1973]]
}}"
Insiden Trisakti,
Indonesia dalam tahun 1972,
Gempa bumi Irian Jaya 1976,"{{Infobox earthquake
|title = Gempa bumi Irian Jaya 1976
|timestamp = 1976-06-25 19:18:56
|anss-url = usp0000h1p
|isc-event = 713087
|local-date = {{Start-date|26 Juni 1976}}
|local-time = 04:18:56 WIT
|map2 = {{Location map | Indonesia Papua Pegunungan
 | label =
 | lat = -4.603
 | long = 140.091
 | mark = Bullseye1.png
 | marksize = 50
 | position = top
 | width = 250
 | float = right
 | caption =
 | relief = }}
|caption =
|magnitude = 7.1 {{M|s|link=y}}
|location =  {{coord|-4.603|140.091|display=inline, title}}
|countries affected = [[Indonesia]]
|intensity = {{MMI|XI}} <ref name=EXPO-CAT/>
|casualties = sedikitnya 422 tewas, lebih dari 5.000 hilang
}}"
Haur Koneng,
Perjanjian Jakarta,
Tenggelamnya KMP Tampomas II,"{{Infobox public transit accident
| name                = Musibah KMP Tampomas II
| image               = KMP-tampomas2-terbakar2.jpg
| image_size          = 200
| image_alt           =
| caption             = Foto dari helikopter yang menunjukkan terbakarnya KMP Tampomas di [[Laut Jawa]].
| image_map           =
| image_map_alt       =
| image_map_caption   =
| pushpin_map         = Jawa Timur#Jawa
| pushpin_map_alt     =
| pushpin_map_caption = Lokasi di Jawa Timur##Lokasi di Pulau Jawa
| coordinates = {{Coord|-5.300|114.2560|display=title}}
| date                = {{Start date and age|1981|01|27|}}
| time                = 12.45 WIB
| location            = [[Kepulauan Masalembo]], [[Laut Jawa]]
| location_city       = [[Surabaya]], [[Jawa Timur]]
| location_dist_km    =275
| country             = [[Indonesia]]
| line                = [[Padang]]-[[Jakarta]]-[[Ujung Pandang]]
| operator            = [[Pelayaran Nasional Indonesia|PT Pelni]]
| owner               = [[Pemerintah Indonesia]]
| service             = [[Transportasi umum]] [[Kapal laut]]
| type                = [[Tenggelam]]
| cause               = Mesin terbakar
| vehicles            = 191 mobil & 200 motor
| passengers          = 2.174
| crew                = 107
| pedestrians         =
| deaths              = 1.217

| injuries            =
| damage              =
| property            =
| route_map           =
| route_map_state     =
| route_map_name      =
<!-- Footnotes      -->
| footnotes           =
}}"
Gempa bumi Sulawesi 1969,"{{Infobox earthquake
 | name        = Gempa bumi Sulawesi 1969
 | image       = <!-- file name only -->
 | alt         = 
 | caption     = 
 | map         = <!-- file name only -->
 | map_alt     = 
 | map_caption =
 | pushpin_map = <!-- as per Template:Location map -->
 | map2        = {{Location map| Indonesia_Sulawesi#Indonesia
 | relief = yes
 | lat = -3.201
 | long = 118.904
 | mark = Bullseye1.png
 | marksize = 40
 | position = top
 | width = 250
 | caption =}}
 | pre-1900    = <!-- Set to 'yes' if before 1900-01-01. Relaxes timestamp format -->
 | timestamp   = 1969-02-23 00:36:58 
 | isc-event   = 812497
 | anss-url    = iscgem812497
 | local-date  = {{Start date|1969|02|23}}
 | local-time  = 08:56 [[WITA]]
 | duration    =
 | magnitude   = 7.0 [[Skala kekuatan Moment|M<sub>w</sub>]]
 | depth       = {{convert|15|km|mi|0|abbr=on}}
 | location    = {{coord|-3.201|118.904|region:XX_type:event|display=inline,title}}
 | affected    = [[Sulawesi Barat]], Indonesia 
 | damages     = <!-- cost/extent of property damage -->
 | intensity   = {{MMI|VIII}}
 | pga         = <!-- NN ''[[Peak ground acceleration|g]]'' -->
 | pgv         = <!-- NN cm/s -->
 | tsunami     = Ya, {{cvt|12|m|ft}}
 | landslide   =
 | foreshocks  =
 | aftershocks =
 | casualties  = 664
 | engvar      = <!-- follow article: =en-UK will show 'Epicentre' -->
 | citations    =
}}"
Peristiwa Talangsari 1989,
Kerusuhan Situbondo,
Kecelakaan C-130 Angkatan Udara Indonesia 1991,"{{Infobox aircraft occurrence
| name            = Kecelakaan C-130 Angkatan Udara Indonesia 1991
| occurrence_type = Kecelakaan
| image           = TNI-AU (Indonesian Air Force) Lockheed C-130H-30 Hercules serial number A-1317 lands at Yogyakarta's Adisucipto International Airport.jpg
| image_size      = 350
| caption         = TNI-AU C-130H-30, saudari dari pesawat yang kecelakaan
| Date            = 5 Oktober 1991
| type            = Kebakaran mesin saat lepas landas
| site            = dekat [[Bandar Udara Jakarta-Halim Perdana Kusuma]]
| aircraft_type   = [[Lockheed C-130H-30 Hercules]]
| operator        = [[Angkatan Udara Indonesia]]
| tail_number     = A-1324
| origin          = [[Bandar Udara Jakarta-Halim Perdana Kusuma]]
| destination     = [[Bandar Udara Internasional Husein Sastranegara]]
| Passengers      = 122
| Crew            = 12
| Fatalities      = 135 (2 di tanah)
| Survivors       = 1
}}"
Pengeboman Borobudur 1985,"{{Infobox terrorist attack
|title=Bom Candi Borobudur 1985
|image=Borobudur Bombing 1985.jpg
|caption=Kerusakan pada beberapa stupa di teras atas Borobudur akibat serangan teroris Bom Borobudur pada 21 Januari 1985.<ref name=""kompas"">{{cite web|archiveurl=http://id.wikipedia.org/wiki/Berkas:Kompas-22_Januari_1985-sample.jpg |publisher=KOMPAS |title=Sembilan Stupa Borobudur Diledakkan Senin Dini Hari|date=1985-01-22 |archivedate=2010-06-06}}</ref>
|location= {{negara|Indonesia}} [[Candi Borobudur]], [[Magelang]], [[Indonesia]]
|target=[[Candi Borobudur]]
|date= [[21 Januari]] [[1985]] <ref name=""kompas""/>
|time-begin=
|time-end=
|timezone=[[UTC]]+7
|type= [[Pemboman]], [[Propaganda dengan perbuatan]]
|fatalities=
|injuries=
|perps= [[Mohammad Jawad]] alias ""Ibrahim"" alias ""Kresna"" (perencana)<br /> [[Abdulkadir Ali Alhabsyi]] (pelaku)<br /> [[Husein Ali Alhabsyi]] (pelaku) <ref name=""tempo"">[http://majalah.tempointeraktif.com/id/arsip/1999/05/17/INT/mbm.19990517.INT94985.id.html ""Bom Borobudur, 16 Tahun Kemudian""] {{Webarchive|url=https://web.archive.org/web/20100803011430/http://majalah.tempointeraktif.com/id/arsip/1999/05/17/INT/mbm.19990517.INT94985.id.html |date=2010-08-03 }} - Tempo Online, 17 Mei 1999. Diakses 11 Mei 2010.</ref>
|lat_dir= S
|lat_deg = 7
|lat_min = 36
|lat_sec = 28
|lon_deg = 110
|lon_min = 12
|lon_sec = 13
|label=[[Magelang]]
|labelposition=bottom
|mapname= Indonesia
}}"
Pemilihan Presiden Indonesia 1998,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1998
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1993
| previous_year      = 1993
| next_election      = Pemilihan Presiden Indonesia 1999
| next_year          = 1999
| election_date      = 10 Maret 1998
| votes_for_election = 649 suara anggota [[Majelis Permusyawaratan Rakyat Republik Indonesia]]{{efn|name=MPR|Jumlah anggota MPR adalah hasil dari penjumlahan Anggota DPR, yaitu 500 anggota dan Anggota Fraksi Urusan Daerah sebanyak 149 anggota, yang berlaku dari 1988-1998.}}
| needed_votes       = 433 suara anggota<ref>{{cite book|url=https://www.google.co.id/books/edition/Ketetapan_ketetapan_Majelis_Permusyawara/J3q7AAAAIAAJ?hl=en|last=Penerangan, Republik Indonesia|first=Departemen|title=Ketetapan-ketetapan Majelis Permusyawaratan Rakyat Republik Indonesia, tahun 1973|page=49|accessdate=29 December 2022}}</ref>{{efn|name=Voting|Jumlah untuk menyetujui calon presiden agar menjadi presiden adalah 2/3 anggota dari seluruh anggota}}
| image1             = [[Berkas:President Suharto, 1993.jpg|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''604'''
| percentage1        = '''93.06%'''
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 93.06
|partycolor1  = {{Golongan Karya/meta/color}}
|party2       = 6.94
|partycolor2  = lightgray
|divisionname =Hasil suara
}}
|map_image           = Hasil Pilpres 1998.svg
|map_caption         = Suara Majelis Permusyawaratan Rakyat
{{legend|#FEDF09|Soeharto: 604 kursi}} {{legend|#000000|Abstain: 45 kursi}}
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]]
| before_party       = Golongan Karya
| after_election     = [[Soeharto]]
| after_party        = Golongan Karya
}}"
Indonesia Terbuka 1997,
Gempa bumi Sulawesi Tengah 1968,
Gempa bumi Sulawesi 1968,"{{Infobox earthquake
| title              = Gempa bumi Sulawesi 1968
| timestamp = 1968-08-14 22:14:23
| isc-event = 818025
| anss-url = iscgem818025
| local-date = {{Start date|1968|08|15}}
| local-time = 06:14:23
| map2               = {{Location map | Indonesia#Indonesia Sulawesi 
 | relief = 1
 | label =
 | lat = 0.6
 | long = 119.69
 | mark = Bullseye1.png
 | marksize = 40
 | position = top
 | width = 250
 | float = right
 | caption = }}
| magnitude          = 7.2 {{M|w|link=y}}
| depth              = {{convert|17|km|abbr=on}} <ref name=Engdahl/>
| location           = {{coord|0.06|119.69}} <ref name=Engdahl/>
| countries affected = [[Indonesia]]
| fault              = [[Sesar Palu-Koro]]
| aftershocks        =
| intensity          = {{MMI|9}}
| casualties         = 213 tewas
}}"
Indonesia dalam tahun 1970,
Indonesia dalam tahun 1983,
Malari,"{{Infobox Civil Conflict
| title = Peristiwa Malari
| partof =
| image =[[File:MalariRiotsJakarta1.jpg|300px]]
| caption = 
| date = 15 – 16 Januari 1974
| place = [[Jakarta]], Indonesia
| coordinates = 
| causes = Korupsi<br />Persaingan dari investasi asing<br />Perebutan kekuasaan militer
| status =
| goals = 
| result = Lihat [[#Akibat|Akibat]]
| methods = [[Unjuk rasa|Demonstrasi]], [[kerusuhan]], [[pogrom]]
| side1 = Mahasiswa Indonesia dan masyarakat miskin perkotaan
| side2 = Pemerintah [[Orde Baru]] 
| side3 =
| leadfigures1 =
| leadfigures2 =
| leadfigures3 =
| howmany1 =
| howmany2 =
| howmany3 =
| casualties1 = 11 tewas, 137 luka-luka
| casualties2 = Tidak ada yang dilaporkan
| casualties3 =
| casualties_label =
| notes =
}}"
Anugerah Musik Indonesia 1997,"{{Infobox award
| name = Anugerah Musik Indonesia 1997
| image = 
| image_size =
| description = 
| date   = 29 November 1997
| country = [[Indonesia]]
| host = 
| preshow_host = 
| location = Teater [[Taman Ismail Marzuki]], [[Jakarta Pusat]]
| network = [[Indosiar]] 
| runtime = 180 menit
| website = {{url|ami-awards.com}}
| producer = Yayasan Anugerah Musik Indonesia
| most_awards = {{Hlist|[[Andre Hehanusa]]|[[Dewa 19]]|[[Slank]] (3)}}
| most_nominations = 
| award1_type = Pencipta Lagu Terbaik-Terbaik
| award1_winner = ""[[Pandawa Lima|Kirana]]"" – [[Ahmad Dhani]] & [[Erwin Prasetya]]
| award2_type = Album Terbaik-Terbaik
| award2_winner = ''[[Pandawa Lima]]'' – [[Dewa 19]]
| award3_type = Pendatang Baru Terbaik-Terbaik
| award3_winner = Uchie Wiby
| award4_type = 
| award4_winner = 
| award5_type = 
| award5_winner =
| previous = 
| main = [[Anugerah Musik Indonesia]]
| next = [[Anugerah Musik Indonesia 1998|1998]] 
}}"
Festival Film Indonesia 1980,
Festival Film Indonesia 1973,
Musibah Fokker F28 Garuda Indonesia 1982,"{{Infobox Aircraft occurrence
|name=Musibah Fokker F28 Garuda Indonesia 1982
|Date={{Start date and age|1982|3|20}}
|Type=keluar dari landsan karena cuaca buruk
|image=Garuda Fokker F28-1000 Volpati-1.jpg
|caption=Pesawat serupa dengan pesawat yang mengalami kecelakaan
|occurrence_type=Insiden
|Site=[[Bandar Udara Radin Inten II]], [[Bandar Lampung]]
|Fatalities=27 (semua)
|Injuries= 0
|Aircraft Type=[[Fokker F28]]
|Operator=[[Garuda Indonesia]]
|Tail Number=PK-GVK
|Passengers=23
|crew=4
|Survivors =0
}}"
Peristiwa 19 Agustus 1966,"{{Infobox civil conflict
| title            = {{PAGENAME}}
| partof           = 
| image            = 
| caption          = 
| date             = 19 Agustus 1966
| place            = [[Kota Bandung]]
| coordinates      = 
| causes           = Massa pelajar dan mahasiswa Bandung melakukan aksi menyatakan sikap dan penolakan mereka terhadap pidato Soekarno ""Jangan Sekali-kali Meninggalkan Sejarah""
| goals            = Membela [[Soekarno|Presiden Soekarno]] 
| methods          = Penyerangan dengan senjata tajam
| status           = Selesai
| result           = lihat [[#Akibat|Akibat]]
| side1            = Anggota [[Partai Nasional Indonesia|PNI kubu Ali-Surachman]]
| side2            = Massa pelajar dan mahasiswa di [[Bandung]]
| side3            = 
| leadfigures1     = 
| leadfigures2     = 
| leadfigures3     = 
| howmany1         = 
| howmany2         = 
| howmany3         = 
| casualties1      = 
| casualties2      = 
| casualties3      = 
| fatalities       =
| injuries         =
| arrests          =
| detentions       =
| charged          =
| fined            =
| casualties_label = 
| notes            = 
| sidebox          = 
}}"
Emanuel Melkiades Laka Lena,"{{Infobox Officeholder
| honorific-prefix    = 
| name                = Emanuel Melkiades Laka Lena
| honorific-suffix    = 
| image               = File:Anggota DPR Emanuel Melkiades Laka Lena.jpg
| office              = Anggota [[Dewan Perwakilan Rakyat Republik Indonesia]]
| order               = 
| term_start          = 1 Oktober 2019
| term_end            = 
| constituency        = Nusa Tenggara Timur II
| president           = [[Joko Widodo]]
| predecessor         = 
| successor           = 
| birth_date          = {{Birth date and age|1976|12|10}}
| birth_place         = [[Kupang]], [[Nusa Tenggara Timur]]
| death_date          = 
| death_place         = 
| nationality         = 
| serviceyears        = 
| rank                = 
| branch              = 
| unit                = 
| alma_mater          = [[Universitas Sanata Dharma]]
| occupation          = 
| relations           = 
| spouse              = Mindriyati Astiningsih
| children            = 1
| party               = {{parpolicon|Golkar}}
| website             = 
| twitter             = 
}}"
Puteri Indonesia 1976,
Merpati Nusantara Airlines Penerbangan 5601,"{{Infobox Aircraft occurrence
|name             = Merpati Nusantara Airlines Flight 5601
|occurrence_type  = Accident
|image            = Merpati Nusantara Airtech CN-235-10 Wallner.jpg
|image_size       = 300px
|alt              = 
|caption          = PK-MND, kapal lain yang mirip dengan yang mengalami kecelakaan
|date             = {{Start date|1992|10|18}}
|type             = [[Penerbangan dikendalikan ke daratan]]
|site             = [[Gunung Papandayan]], 30 km di barat [[Garut]] [[Jawa Barat]], [[Indonesia]] 
|coordinates      = <!-- {{Coord|LAT|LON|type:event|display=inline,title}} -->
<!--These 17 entries for single-aircraft occurrence:------>
|aircraft_type    = [[CASA/IPTN CN-235|CASA/IPTN CN-235-100]]
|aircraft_name    = 
|operator         = [[Merpati Nusantara Airlines]]
|tail_number      = PK-MNN
|origin           = [[Bandar Udara Internasional Achmad Yani]], [[Semarang]], Indonesia
|stopover         = 
|stopover0        = 
|stopover1        = 
|stopover2        = 
|stopover3        = 
|last_stopover    = 
|destination      = [[Bandar Udara Internasional Husein Sastranegara]], [[Bandung]] , Indonesia
|passengers       = 27
|crew             = 4
|injuries         = 
|fatalities       = 31
|survivors        = 0
}}"
Operasi Bina Garuda I,
Gempa bumi Sulawesi Barat 1967,
Piagam 21 Agustus 1981,
Indonesia Terbuka 1998,
Kerusuhan Poso,"{{Infobox military conflict
| title            = Kerusuhan Poso
| partof           = [[Konflik Poso]]
| image            = [[Berkas:Fronts of Poso riots (colored with text).svg|360px]]
| caption          = Front pertempuran dalam kerusuhan Poso III.
| date             = {{Start date|1998|12|25}} – {{End date|2001|12|20}}
| place            = [[Kabupaten Poso]]
| coordinates      = 
| causes           = Penyerangan pemuda Muslim oleh pemuda Kristen yang mabuk di Masjid [[Sayo, Poso Kota Selatan, Poso|Sayo]]
| result           = 
* [[Deklarasi Malino]]
* [[Kekerasan pasca kerusuhan di Poso]]
| combatant1       = {{plainlist |
* '''Pemerintah Pusat'''
* [[TNI]]
* [[POLRI]]
----
* '''Pemerintah Provinsi'''
* [[Kodam Wirabuana]]
* [[Korem 132|Korem 132 Tadulako]]
* [[Polda Sulteng|Polda Sulawesi Tengah]]
----
* '''Pemerintah Kabupaten'''
* [[Batalyon Infanteri 711]]
* [[Polres Poso]]
}}
| combatant2       = {{plainlist |
* '''Milisi Islam'''
----
* [[Jemaah Islamiyah]]
* [[Mujahidin KOMPAK]]
* [[Laskar Jihad]]
}}
| combatant3       = {{plainlist|'''Milisi Kristen'''
----
*Kelelawar Hitam
*Brigade Manguni
*Laskar Kristus
}}
| commander1       = {{plainlist |
* '''Pemerintah Pusat'''
* [[Abdurrahman Wahid]]
* [[Susilo Bambang Yudhoyono]]
* [[Jusuf Kalla]]
----
* '''Pemerintah Provinsi'''
* [[Bandjela Paliudju]]
* [[Aminuddin Ponulele]]
* [[Slamet Kirbiantoro]]
* [[Zainal Abidin Ishak]]
----
* '''Pemerintah Kabupaten'''
* [[Arief Patanga]]
* [[Muin Pusadan]]
* [[Deddy Woeryantono]]
* [[Djasman Baso Opu]]
}}
| commander2       = '''Milisi Islam lokal:''' <br />(''tidak memiliki struktur kepemimpinan yang terpusat'')
----
{{plainlist|
'''Tokoh agama'''
* [[Adnan Arsal]]
}}
| commander3       = '''Milisi Kristen lokal:''' <br />(''tidak memiliki struktur kepemimpinan yang terpusat'')
----
{{plainlist|
'''Tokoh kunci'''
*[[Fabianus Tibo]]
*[[Marinus Riwu]]
*[[Dominggus da Silva]]
}}
----
{{plainlist|
'''Tokoh agama'''
* [[Rinaldy Damanik]]
}}
| strength1        = 
| strength2        = Tidak diketahui
| strength3        = {{flagicon image|Christian cross.svg}} 700 orang (2000)
| campaignbox      = {{Campaignbox Kerusuhan Poso}}
| notes            = <center>577 tewas, 384 terluka, 7.932 rumah hancur, serta 510 fasilitas umum terbakar atau rusak {{small|(versi pemerintah)}}</center>
}}"
Indonesia dalam tahun 1988,
Gerakan mahasiswa Indonesia 1998,
Indonesia dalam tahun 1967,
