Title,Properties
Filomeno Hornay,"{{Infobox Officeholder
|honorific-prefix    = 
|name                = {{PAGENAME}}
|honorific-suffix    = 
|image               = 
|imagesize           = 
|smallimage          =
|order               = 
|office              = Ketua Dewan Konsultatif UNTAS 
|term_start          = 16 Juli 2016
|term_end            = 
|vicepresident       =
|viceprimeminister   =
|deputy              =
|lieutenant          =
|monarch             =
|president           =
|primeminister       =
|taoiseach           =
|chancellor          = 
|governor            =
|governor-general    =
|governor_general    =
|predecessor         = 
|successor           = 
|birth_date          = {{birth date and age|1960|1|1}}
|birth_place         = {{negara|Portugis}} [[Fohorem]], [[Cova Lima]], [[Timor Portugis]]
|death_date          = 
|death_place         = 
|restingplace        =
|restingplacecoordinates =
|birthname           = Filomeno de Jesus Hornay
|nationality         = {{flag|Indonesia}}
|party               =
|otherparty          = <!--For additional political affiliations -->
|spouse              = Maria I. Alice Assis
|relations           =
|children            = {{unbulleted list|Priscilla Hornay|Salatiel Hornay|Jason Hornay|Fenella Hornay|Letitia Hornay}}
|parents             = 
|residence           =
|alma_mater          = Lincoln University, New Zealand
|occupation          = 
|profession          = Pensiunan PNS
|religion            = [[Katolik]]
|signature           =
|website             =
|facebook            =
|facebookpage        =
|twitter             =
}}"
Suhardiman,"{{Infobox Officeholder 
|name = Suhardiman
|image = Suhardiman.jpg
|imagesize= 230px
|caption = Suhardiman, Pendiri [[Sentral Organisasi Karyawan Seluruh Indonesia]]
|birth_date = {{birth date|1924|12|16}}
|birth_place =  [[Surakarta]], [[Jawa Tengah]]
|death_date = {{death date and age|2015|12|13|1924|12|16}}
|death_place =  [[Jakarta]]
|allegiance       = [[Indonesia]]
|serviceyears     = 
|rank             = [[Berkas:Pdu mayjendtni komando.png|25px]] [[Mayor Jenderal]] [[TNI]]
|branch           = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|battles          = [[Revolusi Nasional Indonesia]]
|battles_label    =
|awards           = 
|party            = {{Parpolicon|Golkar}}
|spouse           = Sapartinah
|children         = 
|residence        = 
|alma_mater       = 
|occupation       = 
|religion         =  
}}"
Alexander Andries Maramis,"{{Infobox Officeholder
| honorific-prefix    = <!-- Hanya gelar kehormatan/kenegaraan (non-akademis) -->
| name                = A. A. Maramis
| image               = Alexander andries maramis.jpg
| imagesize           = 
| caption             = 
| office              = Menteri Keuangan Indonesia
| order               = Ke-2
| term_start          = 26 September 1945
| term_end            = 14 November 1945
| president           = [[Soekarno]]
| predecessor         = [[Samsi Sastrawidagda]]
| successor           = [[Soenarjo Kolopaking]]
| term_start2         = 3 Juli 1947
| term_end2           = 29 Januari 1948
| president2          = [[Soekarno]]
| primeminister2      = [[Amir Sjarifuddin]]
| predecessor2        = [[Sjafruddin Prawiranegara]]
| term_start3         = 29 Januari 1948
| term_end3           = 19 Desember 1948
| president3          = [[Soekarno]]
| primeminister3      = [[Mohammad Hatta]]
| successor3          = [[Lukman Hakim]]
| term_start4         = 13 July 1949
| term_end4           = 4 August 1949
| president4          = [[Soekarno]]
| primeminister4      = [[Mohammad Hatta]]
| predecessor4        = [[Lukman Hakim]]
| successor4          = [[Lukman Hakim]]
| office5             = Menteri Luar Negeri Indonesia
| term_start5         = 19 Desember 1948
| term_end5           = 13 Juli 1949
| president5          = [[Soekarno]]
| predecessor5        = [[Agus Salim]]
| successor5          = [[Agus Salim]]
| office6             = Duta Besar Indonesia untuk Filipina
| order6              = 1
| term_start6         = 1 Februari 1950
| term_end6           = 10 April 1953
| president6          = [[Soekarno]]
| office7             = Duta Besar Indonesia untuk Jerman Barat
| order7              = 1
| term_start7         = 1 Mei 1953
| term_end7           = 1 Maret 1956
| president7          = [[Soekarno]]
| successor7          = [[Zairin Zain]]
| office8             = [[Duta Besar Indonesia untuk Federasi Rusia|Duta Besar Indonesia untuk Uni Soviet]]
| term_start8         = 1 Oktober 1956
| term_end8           = November 1959
| president8          = [[Soekarno]]
| predecessor8        = [[L.N. Palar]]
| successor8          = [[Adam Malik]]
| office9             = Duta Besar Indonesia untuk Finlandia
| term_start9         = 10 Juni 1958
| term_end9           = 1960
| president9          = [[Soekarno]]
| birth_date          = {{birth date|1897|6|20}}
| birth_place         = [[Manado]], [[Sulawesi Utara]]
| death_date          = {{death date and age|1977|7|31|1897|6|20}}
| death_place         = [[Jakarta]]
| party               = {{Parpolicon|PNI}}
| spouse              = Elizabeth Marie Diena Veldhoedt
| children            = 
| residence           = 
| alma_mater          = [[Universitas Leiden]], [[Belanda]]
| occupation          = Pejuang Kemerdekaan, <br/> Ekonom, <br/> Diplomat
| religion            = <!-- Kosongkan bagian ini; kolom terkait Suku, Agama dan Ras telah dinonaktifkan -->
| nationality         = <!-- Hanya untuk warga negara asing -->
}}"
Alamsyah Ratu Perwiranegara,"{{Infobox Officeholder
|honorific-prefix = 
|name             = {{PAGENAME}}
|image            = Alamsyah Ratu Perwiranegara - Fourth Development Cabinet.jpg
|imagesize        = 
|caption          = 
|office           = Menteri Koordinator Bidang Kesejahteraan Rakyat Republik Indonesia
|order            = ke-6
|term_start       = 19 Maret 1983
|term_end         = 23 Maret 1988
|president        = [[Soeharto]]
|predecessor      = [[Surono Reksodimejo]]
|successor        = [[Soepardjo Rustam]]
|office2          = Menteri Agama Indonesia
|order2           = ke-13
|term_start2      = 29 Maret 1978
|term_end2        = 19 Maret 1983
|president2       = Soeharto
|predecessor2     = [[Mukti Ali]]
|successor2       = [[Munawir Sjadzali]]
|birth_date       = {{birth date|1925|12|25}}
|birth_place      = [[Kotabumi, Lampung Utara|Kotabumi]], [[Lampung]], [[Hindia Belanda]]
|death_date       = {{death date and age|1998|1|8|1925|12|25}}
|death_place      = [[Daerah Khusus Ibukota Jakarta|Jakarta]], Indonesia
|allegiance       = {{flag|Indonesia}}
|serviceyears     = 1945–1974
|rank             = [[Berkas:Pdu letjendtni komando.png|25px]] [[Letnan Jenderal]] [[TNI]]
|branch           = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|battles          = {{unbulleted list | [[Revolusi Nasional Indonesia]] |  [[Pemerintahan Revolusioner Republik Indonesia|Pemberontakan PRRI]] |  [[Gerakan 30 September]] }}
|battles_label    =
|awards           = 
|party            = 
|spouse           = {{marriage|Siti Maemunah|1952}}
|children         = 5
|residence        = 
|alma_mater       = [[Gyu Gun]] (1943)<br>U.S Army General and Command Staff College (1962) 
|occupation       = 
|unit=Infanteri
|servicenumber = 14343}}"
Mohammad Sjafei,"{{Infobox Officeholder
| name                = Mohammad Sjafei
| image               = Muhammad Sjafe'i, Kami Perkenalkan (1954), p132.jpg
| caption             = Mohammad Sjafei
| office1             = Menteri Pendidikan Nasional Republik Indonesia{{!}}Menteri Pengajaran Republik Indonesia
| order1              = ke-3
| term_start1         = [[12 Maret]] [[1946]]
| term_end1           = [[2 Oktober]] [[1946]]
| president1          = [[Soekarno]]
| predecessor1        = [[Todung Sutan Gunung Mulia]]
| successor1          = [[Soewandi]]
| birth_date          = {{birth date|1893|10|31|df=y}}
| birth_place         = Matan, [[Kabupaten Ketapang|Ketapang]], [[Kalimantan Barat]], [[Hindia Belanda]]
| death_date          = {{death date and age|1969|3|5|1893|10|31|df=y}}
| death_place         = [[Jakarta]]
| party               = 
| spouse              = {{marriage|Johanna Sicrie|1954}}<ref>https://books.google.co.id/books?id=b6-cAAAAMAAJ&q=Johanna+sicrie&dq=Johanna+sicrie&hl=id&sa=X&ved=2ahUKEwjnlvnQxuXxAhVNAHIKHevNA0AQ6AEwAXoECAgQAw</ref>
| children            = 3
| parents             = Orang tua kandung:{{br}}Sjafiah{{br}}Orang tua angkat:<br>[[Ibrahim Marah Soetan]]<br>[[Andung Chalijah]]
| residence           = 
| alma_mater          = ''[[Kweekschool]]'' di [[Fort de Kock]]
| occupation          = Pendidik dan Pejuang Pergerakan Kemerdekaan Republik Indonesia
| office              = Residen Sumatera Barat
| order               = Pertama
| predecessor         = lihat [[Pendudukan Jepang di Sumatera Barat]]
| president           = [[Soekarno]]
| successor           = [[Roesad Datuk Perpatih Baringek]]
| term_end            = [[15 November]] [[1945]]
| term_start          = [[1 Oktober]] [[1945]]
}}"
Soedarsono Hadisapoetro,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Soedarsono Hadisapoetro.jpg
|imagesize          =
|caption            = 
|office             = Daftar Menteri Pertanian Republik Indonesia {{!}} Menteri Pertanian
|order              = ke-17
|term_start         = 29 Maret 1978
|term_end           = 19 Maret 1983
|succeeding         = 
|president          = [[Soeharto]]
|predecessor        = [[Thoyib Hadiwidjaja]]
|successor          = [[Achmad Affandi]]
|birth_date         = {{birth date|1921|7|15}}
|birth_place        = [[Surakarta]], [[Jawa Tengah]], [[Indonesia]]
|death_date         = {{death date and age|1988|6|10|1921|7|15}}
|death_place        = [[Jakarta]], [[Indonesia]]
|nationality        = [[Indonesia]]
|party              = 
|spouse             = Sendang Lestari
|relations          = [[:en:Ananda Syahendar Perdana|Ananda Syahendar Perdana]] (cucu)
|children           = 
|alma_mater         = [[Universitas Gadjah Mada]]
|occupation         = 
|profession         = 
|religion           = 
|signature          = 
|website            = 
|footnotes          = 
}}"
Soeprijadi,"{{Infobox officeholder
|name             = Soeprijadi
|image            = Supriyadi.jpg
|order            = [[Daftar Menteri Pertahanan Indonesia|Menteri Keamanan Rakyat Indonesia]] ke-1
|term_start       = 19 Agustus 1945
|term_end         = 20 Oktober 1945<br>''Tidak pernah muncul, tidak diketahui keberadaannya''
|president        = [[Soekarno]]
|predecessor      = ''Tidak ada jabatan baru''
|successor        = Muhammad Suliyoadikusumo
|order2           = [[Tentara Nasional Indonesia|Panglima Tentara Nasional Indonesia]] ke-1
|term_start2      = 5 Oktober 1945
|term_end2        = 12 November 1945
|predecessor2     = ''Tidak ada jabatan baru''
|successor2       = [[Sudirman]]
|birth_date       = 13 April 1923
|birth_place      =  [[Kabupaten Trenggalek|Trenggalek]], [[Hindia Belanda]]
| module = {{Infobox person|child=yes
|disappeared_date   = {{Disappeared date and age|1945|2|14|1923|4|13|df=y}}
|disappeared_place  = [[Kota Blitar|Blitar]], [[Pendudukan Jepang]]
|disappeared_status = Dinyatakan meninggal<br>{{Death date and age|df=y|1975|8|9|1923|4|13}}
}}
|father             = [[R. Darmadi]]
|mother             = Rahayu
}}"
Djoeanda Kartawidjaja,"{{Infobox PM
| honorific-prefix    = Raden
| name                = Djoeanda Kartawidjaja <br />
| image               = Djuanda Kartawidjaja.jpg
| office1             = [[Perdana Menteri Indonesia|Menteri Pertama Indonesia]]
| order1              = 
| term_start1         = 9 Juli 1959
| term_end1           = 7 November 1963
| predecessor1        = ''Tidak ada; jabatan baru''
| successor1          = ''Jabatan dihapuskan''
| office              = Perdana Menteri Indonesia
| order               = ke-11
| term_start          = 9 April 1957
| term_end            = 6 Juli 1959
| predecessor         = [[Ali Sastroamidjojo]]
| successor           = [[Soekarno]]
| office2             = Menteri Keuangan Indonesia
| order2              = Ke-11
| term_start2         = 10 Juli 1959
| term_end2           = 6 Maret 1962
| president2          = [[Soekarno]]
| predecessor2        = [[Sutikno Slamet]]
| successor2          = [[R.M Notohamiprodjo]]
| office3             = Menteri Pertahanan Indonesia
| order3              = Ke-11
| term_start3         = 9 April 1957
| term_end3           = 9 Juli 1959
| president3          = [[Soekarno]]
| predecessor3        = [[Ali Sastroamidjojo]]
| successor3          = [[A. H. Nasution]]
| office4             = Menteri Pekerjaan Umum Indonesia
| order4              = Ke-5
| term_start4         = 29 Januari 1948
| term_end4           = 4 Agustus 1949
| president4          = [[Soekarno]]
| primeminister4      = [[Mohammad Hatta]]
| predecessor4        = [[Herling Laoh]]
| successor4          = [[Herling Laoh]]
| office5             = Menteri Perhubungan Indonesia
| order5              = Ke-3
| primeminister5      = [[Sutan Sjahrir]]<br>[[Amir Sjarifoeddin]]<br/>[[Mohammad Hatta]]
| term_start5         = 2 Oktober 1946
| term_end5           = 4 Agustus 1949
| president5          = [[Soekarno]]
| predecessor5        = Abdulkarim
| successor5          = [[Herling Laoh]]
| term_start6         = 6 September 1950
| term_end6           = 30 Juli 1953
| president6          = [[Soekarno]]
| primeminister6      = [[Mohammad Natsir]]<br/>[[Sukiman Wirjosandjojo]]<br/>[[Wilopo]]
| predecessor6        = [[Mananti Sitompul]]
| successor6          = [[Abikusno Tjokrosujoso]]
| office7             = Kepala Djawatan Kereta Api Republik Indonesia
| order7              = Ke-1
| term_start7         = 23 Januari 1946
| term_end7           = 2 Oktober 1946<ref>{{cite book|title=Ir. H. Djuanda: negarawan, administrator, teknokrat utama|first=Awaloeddin|last=Djamin|year=2001|place=Jakarta|publisher=Penerbit Buku ''Kompas''}}</ref>
| successor7          = Soewahjo Soemodilogo
| birth_name          = R. Djoeanda Kartawidjaja
| birth_date          = {{birth date|1911|1|14}}
| birth_place         = [[Tasikmalaya]], [[Keresidenan Priangan]], [[Hindia Belanda]]
| death_date          = {{death date and age|1963|11|7|1911|1|14}}
| death_place         = [[Jakarta]], [[Indonesia]]
| death_cause         = Serangan Jantung
| citizenship         = Indonesia
| nationality         = Indonesia
| spouse              = 
| children            = 
| profession          = [[Teknokrat]]
| religion            = [[Islam]]
| honorific_suffix    = ᮏᮥᮃᮔ᮪ᮓ ᮊᮁᮒᮝᮤᮏᮚ
}}"
Kemal Idris,"{{Infobox Officeholder
|honorific-prefix = [[Letnan Jenderal]] [[TNI]] ([[Purnawirawan|Purn.]])
|name             = Kemal Idris
|birth_date       = {{Birth date|1923|2|10}}
|birth_place      = {{negara|Holland}} [[Singaraja]], [[Bali]], [[Hindia Belanda]]
|death_date       = {{Death date and age|2010|7|28|1923|2|10}} 
|death_place      = [[Jakarta]]
|image            =
|imagesize        = 
|caption          = 
|allegiance       = {{flag|Indonesia}}
|serviceyears     =  1942-1972
|servicenumber    = 13094
|rank             = [[Berkas:Pdu_letjendtni_komando.png|25px]] [[Letnan Jenderal]] [[TNI]]
|branch           = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|unit             = [[Infanteri]]
|awards           = 
|battles          =
|laterwork        =
|portrayedby      =
|enteredservice   =
|currentlyresides =
|party            =
|family           = 
|spouse           = Ny. Herwinoer Bandriani Singgih
|children         = 1. Ferry Idris<br />2. Ade Idris<br />3. Indra Idris
|residence        = 
|alma_mater       = 
|occupation       = 
}}"
Kerusuhan Mei 1998,"{{Infobox civil conflict
| title = Kerusuhan Mei 1998
| partof = [[Kejatuhan Soeharto]], [[Krisis finansial Asia 1997]] dan [[Diskriminasi terhadap Tionghoa-Indonesia|Sentimen anti-Tionghoa di Indonesia]]
| image = [[File:Jakarta riot 14 May 1998.jpg|300px|alt=A man wearing a buttoned shirt, pants, and flip-flops throws an office chair into a burning pile of other chairs in the middle of a city street. Behind him, several dozen people gather in front of a building with broken windows.]]
| caption = Para perusuh membakar perabot kantor di jalanan Jakarta pada 14 Mei 1998
| date = 4–8 dan 12–15 Mei 1998
| place = Kerusuhan besar terjadi di [[Medan]], [[Jakarta]], dan [[Surakarta]] dengan sejumlah insiden terpisah di tempat lain
| coordinates = 
| causes = * Ketidakpuasan atas pemerintahan [[Orde Baru (Indonesia)|Orde Baru]]
* Dugaan [[Kecurangan pemilihan umum|kecurangan suara]] dalam [[Pemilihan umum legislatif Indonesia 1997|pemilu legislatif 1997]]
* Keruntuhan ekonomi sebagai akibat dari [[Krisis finansial Asia 1997|krisis keuangan Asia]]
* [[Otoritarianisme]]
| result = * [[Kejatuhan Soeharto|Pengunduran diri]] Presiden [[Soeharto]] dan pembentukan [[Kabinet Reformasi Pembangunan]] baru di bawah [[B.J. Habibie]]
* Kemerdekaan [[Timor-Leste]]
* Awal [[Reformasi (Indonesia)|Era Reformasi]]
| methods =  * [[Kerusuhan]]
* [[Pembangkangan sipil]]
* [[Penjarahan]]
* [[Pembakaran disengaja]]
| side1 = {{flagicon|Indonesia}} [[Pemerintah Indonesia]]
*[[Tentara Nasional Indonesia]]
**[[Kodam Jayakarta]]
*[[Kepolisian Negara Republik Indonesia]]
**[[Korps Brigade Mobil]]
*[[Badan Intelijen Negara|Badan Intelijen Negara Indonesia]]
* Warga lokal
| side2 = [[Pribumi|warga sipil Indonesia]] yang terdiri dari [[Megawati Soekarnoputri]] pendukung dan pengunjuk rasa anti-pemerintah
| side3 = [[Orang Tionghoa Indonesia|Tionghoa]] warga sipil termasuk beberapa pendukung anti-Megawati dan anti-Soeharto
| casualties3 = <!-- Temporarily left blank until article is complete -->
| casualties_label =
}}"
Arie Jeffry Kumaat,"{{Infobox Officeholder
| honorific-prefix    = [[Letnan Jenderal]] [[TNI]] ([[Purnawirawan|Purn]])
| name                = {{PAGENAME}}
| image               = File:Letnan Jenderal Arie Jeffry Kumaat.jpg
| caption             = 
| order               = 
| office              = [[Daftar Kepala Badan Intelijen Negara|Kepala Badan Koordinasi Intelijen Negara]] Ke-10
| term_start          = [[1999]]
| term_end            = [[2001]]
| president           = [[Abdurrahman Wahid]]
| succeeding          = 
| predecessor         = [[Z.A. Maulani]]
| successor           = [[A.M. Hendropriyono]]
| birth_date          = {{birth date|1944|5|20}}
| birth_place         = [[Lansot, Tareran, Minahasa Selatan]], [[Sulawesi Utara]]
| death_date          = {{death date and age|2002|1|13|1944|5|20}}
| death_place         = [[Daerah Khusus Ibukota Jakarta|Jakarta]]
| allegiance          = {{flag|Indonesia}}
| serviceyears        = 1966—1999
| servicenumber       = 20722
| rank                = [[File:21-TNI Army-LG.svg|25px]] [[Letnan Jenderal]] [[TNI]]
| branch              = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
| unit                = [[Infanteri]]
| battles             = 
| mawards             = [[Adhi Makayasa]] (1966)
| laterwork           = 
| party               = 
| relations           = [[Gustaf Hendrik Mantik|Letjen TNI G.H. Mantik]] (Ayah Mertua)
| spouse              = Ny. Dr. Maria Josephine Kumaat-Mantik, M.Hum
| children            = Henrie August Liddell Kumaat
| residence           = 
| alma_mater          = 
| occupation          = [[Tentara]]
| signature           = Sign Letjen TNI (Purn) Arie J. Kumaat.png
}}"
Tragedi Simpang KKA,"{{Infobox news event
| date              = [[3 Mei]] [[1999]]
| time              = 
| place             = [[Dewantara, Aceh Utara]], [[Indonesia]]
| reported deaths = 46
| reported missing = 10
| reported injuries = 156
}}"
Ibrahim G. Zakir,
Berkas:Kamp Moncongloe3.jpg,
Renetil,
Boediardjo,"{{Infobox Officeholder
| honorific-prefix  = 
| name              = {{PAGENAME}}
| image             = Het koninklijk paar tijdens een dienst in de Willemskerk in Jakarta, Bestanddeelnr 254-9022 (Boediardjo).jpg
| imagesize         = 
| caption           = 
| office            = [[Duta Besar Indonesia untuk Spanyol]]
| term_start        = 1976
| term_end          = 1979
| president         = [[Soeharto]]
| predecessor       = ''Tidak ada, posisi baru''
| successor         = Soerodjo Sarni
| office1           = Menteri Penerangan Indonesia
| order1            = ke-19
| term_start1       = 6 Juni 1968
| term_end1         = 28 Maret 1973
| president1        = Soeharto
| predecessor1      = [[B. M. Diah]]
| successor1        = [[Mashuri Saleh]]
| office2           = [[Duta Besar Indonesia untuk Kamboja]]
| term_start2       = 1965
| term_end2         = 1968
| president3        = [[Soekarno]]<br/>Soeharto
| predecessor2      = Abdul Karim Rasyid
| successor2        = [[Suharnoko Harbani]]
| birth_date        = {{birth date|1921|11|16}}
| birth_place       = [[Kota Magelang|Magelang]], [[Jawa Tengah]], [[Hindia Belanda]]
| death_date        = {{death date and age|1997|3|15|1921|11|16}}
| death_place       = [[Daerah Khusus Ibukota Jakarta|Jakarta]], Indonesia
| party             = 
|rank             = [[Berkas:Pdu marsdyatni staf.png|25px]] [[Marsekal madya|Marsekal Madya]] [[Tentara Nasional Indonesia|TNI]]
|branch           = [[Berkas:Insignia of the Indonesian Air Force.svg|25px]] [[Tentara Nasional Indonesia Angkatan Udara|TNI Angkatan Udara]]
|unit             = Korps Penerbang 
| spouse            = Sri Redjeki
| children          = 4
| residence         = 
| alma_mater        = 
| occupation        = 
| religion          = [[Islam]]
}}"
Arudji Kartawinata,"{{Infobox Officeholder
|honorific-prefix = 
|name             = {{PAGENAME}}
|image            = Arudji_kartawinata.jpg
|imagesize        = 
|caption          = 
|office1          = Ketua Dewan Perwakilan Rakyat
|order1           = Ke-3
|term_start1      = [[26 Januari 1963]]
|term_end1        = [[24 Februari 1966]]
|president1       = [[Soekarno]]
|predecessor1     = [[Zainul Arifin]]
|successor1       = [[Mursalin Daeng Mamangung]]
|birth_date       = {{birth date|1905|5|5}}
|birth_place      =  [[Kabupaten Garut|Garut]], [[Jawa Barat]], [[Hindia Belanda]]
|death_date       = {{death date and age|1970|7|13|1905|5|5}}
|death_place      = [[Jakarta]], [[Indonesia]]
|party            = 
|spouse           = [[Sumarsih Subiyati]] alias [[Yati Arudji]]. 
|children         = 
|residence        = 
|alma_mater       = 
|occupation       = 
|religion         = [[Islam]]
}}"
Achmad Soebardjo,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Achmad-Soebardjo.jpg
|imagesize          = 
|caption            = 
|office             = Menteri Luar Negeri Indonesia
|order              = ke-1
|term_start         = 2 September 1945
|term_end           = 14 November 1945
|succeeding         = 
|president          = [[Soekarno]]
|predecessor        = ''Tidak ada (jabatan baru)''
|successor          = [[Sutan Syahrir]]
|term_start2        = 4 Agustus 1951
|term_end2          = 20 Desember 1952
|primeminister2     = [[Sukiman Wirjosandjojo]]
|succeeding2        = 
|president2         = [[Soekarno]]
|predecessor2       = [[Muhammad Roem]]
|successor2         = [[Wilopo]]
|birth_date         = {{Birth date|1896|3|23}}
|birth_place        = [[Kabupaten Karawang|Karawang]], [[Keresidenan Jakarta|Keresidenan Batavia]], [[Hindia Belanda]]
|death_date         = {{Death date and age|1978|12|15|1896|3|23}}
|death_place        = [[Jakarta]], Indonesia
|nationality        = 
|party              =
|spouse             = Raden Ayu Poedji Astuti Soebardjo
|relations          = 
|children           = <!-- Kolom ini diisi hanya jumlah anak; hanya nama anak yang secara independen sudah terkenal atau telah memiliki artikelnya di Wikipedia; bila ada rujukan/referensi, uraikan pada artikel -->
|alma_mater         = [[Universitas Leiden]]
|occupation         = 
|profession         = [[Diplomat]]
|religion           = <!-- Kosongkan bagian ini; kolom terkait Suku, Agama dan Ras telah dinonaktifkan -->
|signature          = 
|website            = 
|footnotes          = 
}}"
Abdoel Gaffar Pringgodigdo,"{{Infobox officeholder
|honorific-prefix   = <small>[[Profesor|Prof.]] [[Doktor|Dr.]] [[Meester in de rechten|Mr.]]</small>
|name               = Abdoel Gaffar Pringgodigdo
|colorcode          = <!-- HTML color code (e.g. red, #FF0000 or affiliated Party metadata color template) or transparent for no coloring -->
|image              = Abdoel Gaffar Pringgodigdo.jpg
|imagesize          =
|smallimage         = <!--If this is specified, ""image"" should not be.-->
|alt                =
|caption            = Abdoel Gaffar Pringgodigdo, {{circa}} 1950
|order              =
|office             = Menteri Hukum dan Hak Asasi Manusia Indonesia|Menteri Kehakiman Indonesia
|order             = ke-4
|term_start         = 21 Januari 1950
|term_end           = 6 September 1950
|vicepresident      =
|deputy             =
|lieutenant         =
|president          = [[Soekarno]] (RIS) <br/>[[Assaat]] (RI)
|primeminister      =[[Abdoel Halim]]
|succeeding         = 
|predecessor        = [[Soesanto Tirtoprodjo]]
|successor          = [[Wongsonegoro]]
|order1              = ke-1
|office1             = Daftar Menteri Sekretaris Negara Indonesia{{!}}Menteri Sekretaris Negara Indonesia
|term_start1         = 19 Agustus 1945
|term_end1           = 14 November 1945
|president1          = [[Soekarno]]
|predecessor1        = ''Tidak Ada'' 
|successor1          = Mohammad Ichsan<br/>Abdul Wahab Surjodiningrat
|order2              = ke-1
|office2             = Rektor Universitas Airlangga
|term_start2         = 1954
|term_end2           = 1961
|predecessor2        = ''Tidak Ada'' 
|successor2          = Mohammad Toha Ronodipuro
|order3              = ke-1
|office3             = Rektor Universitas Hasanuddin
|term_start3         = 1956
|term_end3           = 1957
|predecessor3        = ''Tidak Ada'' 
|successor3          = K.R.M.T. Djokomarsaid
|birth_date         = {{birth date|1904|08|21}}
|birth_place        = [[Bojonegoro]], [[Hindia Belanda]]
|death_date         = {{death year and age|1988|1904}}<ref name=""Death"">{{cite book|last = Pringgodigdo|first = Chamdi|title = Prof. Mr. A. G. Pringgodigdo dalam kenangan (1904-1988)|publisher = Pustaka pribadi Tahun Terbit|date = 2007|language = Indonesian|url = http://adl.aptik.or.id/default.aspx?tabID=61&src=k&id=311705|access-date = 2013-04-23|archive-date = 2022-01-08|archive-url = https://web.archive.org/web/20220108103205/http://adl.aptik.or.id/default.aspx?tabID=61&src=k&id=311705|dead-url = yes}}</ref>
|death_place        =
|restingplace       =
|restingplacecoordinates =
|birthname          = 
|citizenship        = Indonesia
|nationality        = 
|party              = 
|otherparty         =  <!--For additional political affiliations-->
|spouse             =
|relations          =
|children           =
|residence          =
|alma_mater         =
|occupation         =
|profession         =
|cabinet            =
|committees         =
|portfolio          =
|religion           = 
|signature          =
|signature_alt      =
|website            =
|footnotes          =
}}"
Dwifungsi,
Kelompencapir,
Freddy Jaques Inkiriwang,"{{Infobox Officeholder
| name               = {{PAGENAME}}
| image              = Freddy Jaques Inkiriwang.jpg
| imagesize          = 150px
| caption            = 
| office             = [[Daftar Menteri Perindustrian Republik Indonesia|Menteri Perindustrian Indonesia]]
| order              =
| term_start         = 9 April 1957
| term_end           = 6 Juli 1959
| succeeding         =
| primeminister      = [[Djoeanda Kartawidjaja]]
| president          = [[Soekarno]]
| predecessor        = Sujono Hadinoto
| successor          = Suharto
| birth_date         = {{Birth date|1912|9|2}}
| birth_place        =  [[Mojokerto]], [[Hindia Belanda]]
| death_date         = {{Death date and age|1972|10|19|1912|9|2}}
| death_place        = [[Jakarta]], [[Indonesia]]
| nationality        = [[Indonesia]]
| party              =
| spouse             =
| relations          = 
| children           =
| alma_mater         = 
| occupation         = 
| profession         = 
| religion           =
| signature          =
| website            = 
| footnotes          = 
}}"
