iri,wikiurl,image,summary 
http://127.0.0.1:3333/SitiFatimahRatnasangkaraWiranatakusumah,https://id.wikipedia.org/wiki/Wiranatakusumah_V,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Rd. Aria Adipati Wiranatakoesoema V (Sunda: ᮛᮓᮔᮦ᮪ ᮃᮛᮤᮃ ᮃᮓᮤᮕᮒᮤ ᮝᮤᮛᮔᮒᮊᮥᮞᮥᮙ |᮵|, Latin: Radén Aria Adipati Wiranatakusuma ke-5) (28 November 1888 – 22 Januari 1965), sering dieja dengan Aria Wiranatakusuma, adalah Menteri Dalam Negeri Republik Indonesia yang pertama. Lahir di Bandung sebagai keturunan bangsawan, Wiranatakoesoemah mendapat pendidikan di ELS, OSVIA, dan HBS. Sewaktu pembentukan Republik Indonesia Serikat, ia pernah menjabat sebagai Wali atau Presiden Negara Pasundan, salah satu negara federal RIS. selain itu ia juga merupakan Bupati Bandung Periode 1920 - 1931 dan Periode 1935 - 1945 dan Pada tahun 1945 ia diangkat menjadi Menteri Dalam Negeri Republik Indonesia setelah itu ia diangkat menjadi Ketua Dewan Pertimbangan Agung dari tahun 1945 sampai 1948, sebelum akhirnya menjadi Presiden Negara Pasundan.


== Biografi ==

Raden Tumenggung Wiranatakusumah V atau Dalem Haji adalah putra tunggal dari Raden Adipati Kusumadilaga (Bupati Bandung Periode 1874 - 1893) dilahirkan pada tanggal 23 November 1888 ditinggal ayahnya pada usia 5 tahun. Nama kecilnya adalah Muharam."
http://127.0.0.1:3333/SaladinaFadli,https://id.wikipedia.org/wiki/Fadli_Zon,https://upload.wikimedia.org/wikipedia/commons/1/1c/23%C2%BA_Foro_Parlamentario_Asia_Pac%C3%ADfico_-_Fadli_Zon_%28INDONESIA%29_%2816079511930%29.jpg,"Dr. H. Fadli Zon, S.S., M.Sc., gelar Datuak Bijo Dirajo Nan Kuniang (lahir 1 Juni 1971) adalah seorang politikus dan mantan aktivis Indonesia yang pernah menjabat sebagai Wakil Ketua Dewan Perwakilan Rakyat Republik Indonesia periode 2014–2019. Bersama Prabowo Subianto, ia ikut mendirikan Partai Gerakan Indonesia Raya (Gerindra) dan menjabat sebagai Wakil Ketua Umum. Sejak 8 Oktober 2015 hingga 2019, ia juga dipercaya sebagai Presiden Organisasi Parlemen Antikorupsi Se-Dunia.

Fadli Zon lahir di Jakarta, dan merupakan putra pertama dari tiga bersaudara pasangan Zon Harjo dan Ellyda Yatim."
http://127.0.0.1:3333/MarjaniEkowatiLemaistre,https://id.wikipedia.org/wiki/Dora_Marie_Sigar,https://upload.wikimedia.org/wikipedia/commons/d/d8/Prabowo_Subianto%2C_Candidate_for_Indonesia%27s_President_in_2024.jpg,"Dora Marie Sigar (21 September 1921 – 23 Desember 2008), juga dikenal sebagai Dora Soemitro adalah istri dari salah seorang ekonom Indonesia Soemitro Djojohadikoesoemo. Dora Marie memiliki dua orang puteri, Biantiningsih Miderawati Djiwandono (istri Soedradjad Djiwandono) dan Marjani Ekowati Lemaistre, dan dua orang putera, Prabowo Subianto Djojohadikusumo dan Hashim Sujono Djojohadikusumo.
Dora Marie menikah dengan Soemitro Djojohadikusumo pada 7 Januari 1946 di Jerman. Dora Marie Sigar bertemu pertama kali dengan Soemitro Djojohadikusumo tahun 1945 di sebuah acara mahasiswa Kristen Indonesia di Rotterdam, Belanda. Saat itu ia belajar di sekolah ilmu keperawatan bedah di kota Utrecht, Belanda."
http://127.0.0.1:3333/HanantoSeno,https://id.wikipedia.org/wiki/Kepolisian_Daerah_Jawa_Timur,https://upload.wikimedia.org/wikipedia/commons/1/19/East_Java_province.png,"Kepolisian Daerah Jawa Timur atau Polda Jatim (dulu bernama Komando Daerah Kepolisian (Komdak atau Kodak)Jawa Timur) adalah pelaksana tugas Kepolisian Negara Republik Indonesia di wilayah Provinsi Jawa Timur. Polda Jawa Timur merupakan polda dengan klasifikasi (tingkat) A, sehingga kepala kepolisian daerah yang menjabat haruslah seorang perwira tinggi berpangkat Inspektur Jenderal Polisi. Markas Kepolisian Daerah Jawa Timur (Mapolda Jatim) beralamat di Jalan Ahmad Yani 116, Surabaya, Jawa Timur.
Wilayah hukum Polda Jatim meliputi 38 kota/kabupaten, dengan rincian, satu Kepolisian Resort Kota Besar (Polrestabes Surabaya), 3 Kepolisian Resort Kota, dan 35 Kepolisian Resort, termasuk diantaranya adalah Polres KPPP Tanjung Perak (total membawahi 39 Kepolisian Resort).


== Unsur Pimpinan ==


=== Unsur Pimpinan ===
Kapolda
Irjen."
http://127.0.0.1:3333/EugenioGusmo,https://id.wikipedia.org/wiki/Xanana_Gusm%C3%A3o,https://upload.wikimedia.org/wikipedia/commons/9/94/2-TMR-XG_2018-04-26.jpg,"José Alexandre ""Xanana"" Gusmão  (pengucapan bahasa Portugis: [ʒuˈzɛ ɐlɨˈʃɐ̃dɾɨ ʃɐˈnɐnɐ ɣuʒˈmɐ̃w]; lahir 20 Juni 1946) adalah seorang politikus Timor Leste. Ia menjabat sebagai Perdana Menteri Timor Leste ke-6 sejak tahun 2023, sebelumnya menjabat pada posisi tersebut dari tahun 2007 hingga 2015. Seorang mantan pemberontak, ia juga menjabat sebagai presiden pertama di Timor Leste sejak kemerdekaannya, dari tahun 2002 hingga 2007.


== Kehidupan awal dan karir ==
Gusmão lahir di Manatuto, yang saat itu bernama Timor Portugis, dari orang tua keturunan campuran Portugis-Timor, keduanya adalah guru sekolah. Keluarganya adalah assimilado."
http://127.0.0.1:3333/SriSaraswati,https://id.wikipedia.org/wiki/Saraswati,https://upload.wikimedia.org/wikipedia/commons/b/b7/Om_symbol.svg,"Saraswati  (Dewanagari: सरस्वती; ,IAST: Sarasvatī, सरस्वती) adalah satu dari tiga dewi utama dalam agama Hindu, dua yang lainnya adalah Dewi Sri (Laksmi) dan Dewi Uma (Durga). Saraswati adalah sakti (istri) dari Dewa Brahma, Dewa Pencipta. Saraswati berasal dari akar kata sr yang berarti mengalir. Dalam Regweda V.75.3, Saraswati juga disebut sebagai Dewi Sungai, disamping Gangga, Yamuna, Susoma dan yang lainnya.

Saraswati adalah dewi yang dipuja dalam agama weda."
http://127.0.0.1:3333/WahyuSanjaya,https://id.wikipedia.org/wiki/Kevin_Sanjaya_Sukamuljo,https://upload.wikimedia.org/wikipedia/commons/5/52/Bronze_medal.svg,"Kevin Sanjaya Sukamuljo (lahir 2 Agustus 1995) adalah mantan pemain bulu tangkis Indonesia yang pernah menduduki peringkat 1 dunia ganda putra oleh Federasi Bulu Tangkis Dunia. Dianggap sebagai salah satu pemain terbaik di generasinya, ia memenangkan gelar ganda putra di All England Terbuka pada tahun 2017 dan 2018; Final Super Series Dunia pada tahun 2017; dan di Asian Games 2018. Ia juga tampil dalam tim pemenangan Indonesia di SEA Games 2015; Kejuaraan Beregu Asia pada tahun 2018 dan 2020; dan di Piala Thomas pada tahun 2020. Bersama mantan rekannya, Marcus Fernaldi Gideon, mereka dianugerahi Pemain Pria Terbaik BWF Tahun Ini selama dua tahun berturut-turut setelah mengoleksi tujuh gelar Superseries pada tahun 2017 dan delapan gelar Tur Dunia pada tahun 2018.
Sukamuljo dan Gideon sering disebut sebagai ""Minions"" karena tinggi badan mereka di bawah rata-rata dan gaya bermain mereka yang cepat dan lincah, melompat dan memantul seperti Minion di film Despicable Me."
http://127.0.0.1:3333/AstridSalim,https://id.wikipedia.org/wiki/Anthony_Salim,https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg,"Anthony Salim (lahir 25 Oktober 1949 dengan nama Liem Hong Sien atau Liem Fung Seng, Hanzi: 林逢生) adalah seorang pengusaha Indonesia. Dia merupakan putra dari pengusaha Sudono Salim.


== Latar belakang pribadi ==
Anthoni lahir di Kudus, Jawa Tengah, tempat ayahnya Liem Sioe Liong (Soedono Salim) merintis usahanya setelah menetap di Indonesia sejak 1938. Nama Tionghoa-nya adalah Liem Fung Seng (dapat diartikan sebagai ""menemui hidup yang baru""), suatu nama yang diberikan Liem sebagai rasa syukur setelah ia hampir terbunuh akibat kecelakaan angkot saat dalam perjalanan dari Kudus ke Semarang di tahun 1949. Menurut penulis biografi Liem, Richard Borsuk dan Nancy Chng, Anthoni memiliki karakter yang hiperaktif dan gemar bermain di masa kecilnya, sampai-sampai pernah membuat rumah keluarganya hampir terbakar."
http://127.0.0.1:3333/ErikHidayat,https://id.wikipedia.org/wiki/Mohamad_Suleman_Hidayat,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Ir. H. Mohamad Suleman Hidayat (lahir 2 Desember 1944), adalah seorang politikus Indonesia yang pernah menjabat sebagai Menteri Perindustrian Indonesia dari 22 Oktober 2009 hingga 20 Oktober 2014. Sebelumnya ia menjabat sebagai Ketua KADIN sejak 2003 hingga 2013. Dia memperoleh gelar S1 dari Fakultas Ekonomi dan bisnis Universitas Padjadjaran. Karena ingin menfokuskan diri di jabatan Menteri Industri, jabatan ketua Kadin dilepas dan digantikan oleh Adi Putra Darmawan Tahir pada tahun 2010."
http://127.0.0.1:3333/DanvySekartajiIndriHaryanti,https://id.wikipedia.org/wiki/Annisa_Trihapsari,https://upload.wikimedia.org/wikipedia/commons/6/67/Indonesia_film_clapperboard.svg,"Annisa Tribanowati (lahir 29 Mei 1976), lebih dikenal sebagai Annisa Trihapsari adalah pemeran, politikus dan model Indonesia.


== Kehidupan pribadi ==
Putri dari pasangan Ajie Mulyo Dwinanto dan Etty Sofiaty ini harus menghabiskan bagian dari masa mudanya di Australia, dan ia menjadi lulusan Fakultas Psikologi di University of New South Wales.
Annisa menikah dengan Adjie Pangestu pada tanggal 23 Maret 1999. Pernikahan ini merupakan pernikahan kedua bagi Annisa. Sebelum menikah dengan Adjie, Annisa yang waktu itu baru menginjak usia 16 tahun menikah dengan Ari Sigit di Singapura, cucu Presiden Soeharto."
http://127.0.0.1:3333/IlhamAkbar,https://id.wikipedia.org/wiki/Ilham_Akbar_Habibie,https://upload.wikimedia.org/wikipedia/commons/2/2a/B._J._Habibie%2C_President_of_Indonesia_portrait.jpg,"Dr.-Ing. H. Ilham Akbar Habibie, Dipl.Ing., M.B.A. (lahir 16 Mei 1963) adalah pakar penerbangan berdarah Suku Gorontalo dari Indonesia. Keluarga besar Habibie berasal dari Kabila, sebuah kecamatan di Provinsi Gorontalo. Ilham adalah anak pertama dari pasangan Hasri Ainun Habibie dan B. J. Habibie, Presiden Indonesia periode 1998–1999.
Sebagai sarjana penerbangan, melalui PT Regio Aviasi Industri, ia membidani Program Regio Prop, proyek pesawat komersial buatan dalam negeri yang merupakan pengembangan dari N-250."
http://127.0.0.1:3333/HeryatiZuraida,https://id.wikipedia.org/wiki/Musannif_Ryacudu,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Mayor Jenderal TNI (Purn.) Musannif Ryacudu (28 Februari 1924 – 6 Maret 1987) adalah seorang perwira tinggi TNI-AD merupakan seorang pejuang yang berasal dari Lampung. ia juga ayah dari Menteri Pertahanan Kabinet Kerja, Jenderal TNI (Purn.) Ryamizard Ryacudu.
Musannif Ryacudu tutup usia pada tahun 1987. Ia dimakamkan di Taman Makam Pahlawan Kalibata, Jakarta pada usia 63 Tahun.


== Pendidikan Umum ==
HIS 1951-l938
MULO 1938-1941
SMA 1956-1962
Fak."
http://127.0.0.1:3333/GeloraSuryaDharma,https://id.wikipedia.org/wiki/Achmad_Tahir,https://upload.wikimedia.org/wikipedia/commons/5/55/22-TNI_Army-GEN.svg,"Jenderal TNI (HOR) (Purn.) Achmad Tahir, S.I.P.  
(27 Juni 1924 – 17 Agustus 2002) adalah seorang pejuang kemerdekaan dan tokoh militer Indonesia. Dia pernah mengemban tugas sebagai Panglima Divisi IV/TKR pada zaman revolusi kemerdekaan Indonesia.
Pada masa Orde Baru, dia dipercaya menjadi Menteri Pariwisata Pos dan Telekomunikasi dalam Kabinet Pembangunan IV periode 1982–1987 dan Kabinet Pembangunan V periode 1987–1992 di bawah pemerintahan Presiden Soeharto. Setelah tidak lagi menjadi menteri, dia ditugaskan sebagai Dubes Keliling Gerakan Nonblok untuk wilayah Eropa kemudian menjadi Ketua Umum Legiun Veteran Republik Indonesia (LVRI).
Ia adalah Sesepuh Puak Melayu Sumatera Utara, yang telah diberi gelar Tengku Pangeran oleh Majelis Adat Budaya Melayu (MABMI) di Kesultanan Deli."
http://127.0.0.1:3333/Ruzaina,https://id.wikipedia.org/wiki/Hidayat_Nur_Wahid,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Dr. H. Muhammad Hidayat Nur Wahid, Lc., M.A. (lahir 8 April 1960) adalah seorang politikus Indonesia dan Wakil Ketua Majelis Permusyawaratan Rakyat Republik Indonesia (MPR RI) periode 2014–2019 dan 2019–2024. Ia sebelumnya merupakan Ketua MPR RI yang ke-11, menjabat dari Oktober 2004 hingga Oktober 2009, dan duduk di Dewan Perwakilan Rakyat Republik Indonesia dari tahun 2004 hingga kini. Ia juga merupakan salah satu deklarator dan presiden kedua Partai Keadilan Sejahtera.

Lahir dari lingkungan keluarga Muslim yang taat di Jawa Tengah, ia belajar di Pondok Modern Darussalam Gontor dan kuliah di UIN Sunan Kalijaga, Yogyakarta sebelum menempuh studi magister dan doktor di Universitas Islam Madinah."
http://127.0.0.1:3333/SKTrimurti,https://id.wikipedia.org/wiki/S.K._Trimurti,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Surastri Karma Trimurti (ejaan lama Soerastri Karma Trimoerti, 11 Mei 1912 – 20 Mei 2008) adalah wartawan, penulis dan guru Indonesia, yang mengambil bagian dalam gerakan kemerdekaan Indonesia terhadap penjajahan oleh Belanda. Ia kemudian menjabat sebagai menteri tenaga kerja pertama di Indonesia dari tahun 1947 sampai 1948 di bawah Perdana Menteri Indonesia Amir Sjarifuddin.


== Biografi ==


=== Awal Kehidupan ===
Trimurti lahir pada tanggal 11 Mei 1912 di Desa Sawahan Boyolali, Surakarta Hadiningrat. Trimurti memiliki hubungan kekerabatan dengan Keraton Kasunanan Surakarta, Jawa Tengah. Ia terlahir dari seorang ibu bernama R.A. Saparinten dan ayahnya adalah seorang asisten wedana bernama R.Ng."
http://127.0.0.1:3333/AbdullahSyafiiGAM,https://id.wikipedia.org/wiki/Abdullah_Syafi%27i_(GAM),https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Free_Aceh_Movement.svg,"Perkasa Alam Teungku Abdullah Syafi'i lebih dikenal dengan nama Teungku Lah (12 Oktober 1947 – 22 Januari 2002) adalah tokoh pejuang GAM. Dia pernah menjabat sebagai Panglima Gerakan Aceh Merdeka.
Teungku Abdullah Syafie atau Teungku Lah adalah Panglima GAM yang sangat karismatik, disegani kawan dan ditakuti lawan. Di kalangan pasukannya Teungku Lah dikenal sangat tegas namun sopan. Ia juga santun dan bersahaja. 
Teungku Lah adalah pemimpin sayap militer GAM. Dia pernah menjabat sebagai Panglima GAM Wilayah Pidie, dan terakhir sebagai Panglima Gerakan Aceh Merdeka seluruh Sumatera."
http://127.0.0.1:3333/RobertusSanyoto,https://id.wikipedia.org/wiki/Ali_Wardhana,https://upload.wikimedia.org/wikipedia/commons/2/2d/Ali_wardhana.jpg,"Prof. Dr. Ali Wardhana (6 Mei 1928 – 14 September 2015) adalah salah satu anggota penasehat perekonomian orde baru dan pernah menjabat sebagai Menko Ekonomi, Keuangan, Industri dan Pengawasan Pembangunan, selama 5 tahun, yaitu antara tahun 1983-1988. Sebelumnya, Ia pernah menjadi Menteri Keuangan untuk periode tahun 1968-1983. Ali merupakan Menteri Keuangan termuda sekaligus terlama, ia menjabat selama 15 tahun."
http://127.0.0.1:3333/RadenMasSewaka,https://id.wikipedia.org/wiki/Raden_Mas_Sewaka,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Raden Tumenggung Aria atau yang dikenal dengan R. Mas Sewaka (aksara Sunda: ᮛᮓᮨᮔ᮪ ᮒᮨᮙᮨᮀᮌᮥᮀ ᮃᮛᮤᮃ; 1895–1967) adalah gubernur Jawa Barat keempat. Menjabat dari tahun 1947–1948 dan 1950–1951. Gubernur Jabar keempat dan keenam ini lahir di Cirebon, Jawa Barat tahun 1895, hampir seluruh masa hidupnya dihabiskan dalam bidang pemerintahan di Jabar. Ia meniti karier mulai dari pegawai magang juru tulis wedana Losari, Mantri Polisi Weru, dan camat Jatiwangi. Sebelum menjadi gubernur, Sewaka diperbantukan kepada Gubernur Jabar Dr."
http://127.0.0.1:3333/SHSimatupang,https://id.wikipedia.org/wiki/S.H._Simatupang,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Sahala Hamonangan Simatupang (7 Juli 1918 – 16 November 1992) adalah seorang politikus dan pegawai negeri sipil asal Indonesia yang pernah menjadi Direktur Jenderal Pos dan Telekomunikasi, Direktur Jenderal PN Pos dan Telekomunikasi, Asisten Menteri untuk Urusan Pos, Giro, dan Telekomunikasi, Deputi Menteri Pos dan Telekomunikasi, serta Sekretaris Jenderal Departemen Perhubungan.


== Masa kecil ==
Sahala Hamonangan Simatupang lahir pada tanggal 7 Juli 1918 di Sidikalang, sebagai anak pertama dari Sutan Mangaraja Soaduan Simatupang dan Mina Boru Sidabutar. Namanya, Sahala Hamonangan, berarti ""Wibawa Kemenangan"" dalam bahasa Batak Toba.
Sahala Hamonangan Simatupang pertama kali bersekolah di Meer Uitgebreid Lager Onderwijs (setara SMP) di Tarutung mulai tahun 1932 hingga 1935. Setelah lulus, ia pindah ke Batavia dan melanjutkan sekolahnya di Algemene Middelbare School (setara SMA) di Jakarta mulai tahun 1935 hingga 1938."
http://127.0.0.1:3333/FrontRevolusiIndependenTimorLeste,https://id.wikipedia.org/wiki/Front_Revolusi_Independen_Timor_Leste,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_FRETILIN_%28East_Timor%29.svg,"Front Revolusioner untuk Kemerdekaan Timor Leste atau yang memiliki nama resmi Frente Revolucionária de Timor Leste Independente (Fretilin) adalah sebuah gerakan pertahanan yang berjuang untuk kemerdekaan Timor Timur, pertama dari Portugal dan kemudian dari Indonesia, antara tahun 1974 dan tahun 1998. Pada awalnya, Fretilin bernama Associação Social Democrática Timorense (ASDT). Setelah Timor Timur mendapatkan kemerdekaan dari Indonesia, Fretilin menjadi salah satu partai politik yang berusaha mendapatkan kuasa dalam sistem multi-partai.
Pemimpin penting Fretilin adalah José Ramos Horta, yang pada Desember 1996 berbagi Penghargaan Perdamaian Nobel dengan kawan senegaranya, Uskup Carlos Filipe Ximenes Belo.


== Presiden ==


== Anggota partai yang penting ==
Orang yang telah meninggalkan FRETILIN ditampilkan dalam huruf miring."
http://127.0.0.1:3333/KomandoDaerahMiliterIBukitBarisan,https://id.wikipedia.org/wiki/Komando_Daerah_Militer_I/Bukit_Barisan,https://upload.wikimedia.org/wikipedia/commons/3/36/2._LOGO_KODAM_IM.png,"Komando Daerah Militer I/Bukit Barisan (disingkat sebagai Kodam I/BB) merupakan komando kewilayahan pertahanan militer yang meliputi Sumatera Utara, Sumatera Barat, Riau, dan Kepulauan Riau.


== Sejarah ==
Pada 30 September 1945, pemuda-pemudi yang mencintai Kemerdekaan Republik Indonesia yang diproklamasikan pada 17 Agustus 1945 membentuk organisasi-organisasi massa. Seperti di Aceh berdiri Ikatan Pemuda Indonesia (IPI), di Medan Barisan Pemuda Indonesia (BPI), di Sumatera Barat, Pemuda Republik Indonesia (PRI) dan Pemuda Indonesia (PI) di Riau. Organisasi-organisasi massa yang banyak berdiri itulah di antaranya menjelma menjadi Tentara Keamanan Rakyat (TKR).


=== Pembentukan TKR ===
Tanggal 10 Oktober 1945 di daerah Sumbagut secara resmi terbentuk TKR, tanggal 12 Oktober 1945 di Aceh TKR Divisi tanggal 10 Oktober 1945 di Sumatera Timur TKR Divisi tanggal 10 November 1945 di Tapanuli Divisi dan tanggal 1 Januari 1946 di Sumatera Tengah (Sumbar-Riau) TKR Divisi Pada tanggal 13 Desember 1949 dibentuk Komando Tentara Teritorium Sumatera Utara (KO TT-SU), yang wilayahnya meliputi: Aceh, Sumatera Timur dan Tapanuli."
http://127.0.0.1:3333/PasukanInternasionalTimorTimur,https://id.wikipedia.org/wiki/Pasukan_Internasional_Timor_Timur,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,"INTERFET (International Force East Timor, bahasa Indonesia: Pasukan Internasional Timor Timur) adalah satuan tugas penjaga perdamaian multinasional non-Perserikatan Bangsa-Bangsa yang dibentuk dan dipimpin oleh Australia sesuai dengan resolusi PBB untuk mengatasi krisis kemanusiaan dan keamanan yang berlangsung di Timor Timur dari tahun 1999-2000 sampai kedatangan pasukan penjaga perdamaian PBB. INTERFET dipimpin oleh perwira tinggi Australia, Mayor Jenderal Peter Cosgrove.


== Latar belakang ==
Indonesia menginvasi Timor Timur pada tahun 1975 dan menganeksasi bekas koloni Portugis tersebut. Aneksasi itu diakui oleh beberapa negara (termasuk Australia pada waktu itu) namun ditentang oleh banyak warga Timor Timur. Kekuatan asing mendukung langkah Indonesia dan sebagian besar enggan untuk membantu dorongan agar terjadinya kemerdekaan bagi Timor Timur. Menyusul jatuhnya Presiden Indonesia Soeharto, Presiden baru, BJ Habibie, siap untuk memberikan otonomi khusus bagi Timor Timur."
http://127.0.0.1:3333/RadenSjamsoeddin,https://id.wikipedia.org/wiki/Raden_Sjamsoeddin,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Mr. Rd. Sjamsoeddin atau Syamsuddin (1 Januari 1908 – 15 Oktober 1950)  adalah Wali Kota Sukabumi pertama. Dia juga adalah ketua Gerakan 3A, anggota BPUPKI, Menteri Penerangan dan juga Wakil Perdana Menteri I pada Kabinet Amir Sjarifuddin II 


== Riwayat Pendidikan ==
Sekolah Agama di Sukabumi, 1915.Europesche Lagere School, Sukabumi, 1926.Algemenee Middelbare School, Bandung, 1929.Rechtshoge School, Universitas Leiden, Jurusan Hukum, Belanda, Lulus (Predikat Cum Laude) 4 Oktober 1935.


== Riwayat Pekerjaan ==
1937, Volientair, Algemeene Secretaris, Bogor.1938, Comerse Redaktur, Departemen Urusan Ekonomi, Jakarta.1940, Loco Burgemeester (Wakil Wali kota), Bogor.20 Januari 1941, Anggota Volksraad mengganti M.H. Thamrin.1 Mei 1943, Wakil Ketua Kantor Besar Pusat Kebudayaan (Keimin Bunka Shidosho Tyuoo Honbu Zityo) di Jakarta.1943 diangkat Ir."
http://127.0.0.1:3333/KomandoDaerahMiliterXIVHasanuddin,https://id.wikipedia.org/wiki/Komando_Daerah_Militer,https://upload.wikimedia.org/wikipedia/commons/3/36/2._LOGO_KODAM_IM.png,"Komando Daerah Militer (disingkat Kodam) adalah komando utama pembinaan dan operasional kewilayahan TNI Angkatan Darat.
Kodam merupakan kompartemen strategis yang memiliki tugas pokok menyelenggarakan pembinaan kesiapan operasional atas segenap komandonya dan operasi pertahanan aktif di darat sesuai kebijakan Panglima TNI. Sebuah Kodam dipimpin oleh seorang Panglima Kodam atau disingkat Pangdam yang berpangkat Mayor Jenderal (Mayjen TNI).
Kekuatan Kodam terdiri dari Komando Resor Militer (Korem), yang membawahi Komando Distrik Militer (Kodim), yang membawahi Komando Rayon Militer (Koramil), yang membawahi Bintara Pembina Desa (Babinsa).
Kodam juga mengemban tugas dalam penyelenggaraan pendidikan pembentukan dan pengembangan untuk tingkat Tamtama dan Bintara yang operasionalnya dilaksanakan oleh Resimen Induk Daerah Militer (Rindam), sedangkan untuk tingkat Bintara Wanita dilaksanakan oleh Pusat Pendidikan Korps Wanita Angkatan Darat (Pusdik Kowad)
Dalam rencana ke depan, 19 Korem tipe A di Indonesia akan dinaikkan status menjadi Komando Daerah Militer (Kodam), 2 Kodam lama dihidupkan kembali, serta 1 pembentukan Kodam baru di IKN dan akan dipimpin oleh perwira tinggi bintang dua."
http://127.0.0.1:3333/AjitSingh,https://id.wikipedia.org/wiki/Ajit_Singh,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Ajit Singh adalah seorang diplomat Malaysia, adalah Sekretaris Jenderal Perhimpunan Bangsa-Bangsa Asia Tenggara 1993-1997. Sebelumnya, ia pernah menjabat sebagai Duta Besar Malaysia untuk Austria, Brazil, Jerman dan Vietnam, ia mencalonkan diri pada pemilihan ulang Sekretaris Jenderal ASEAN untuk masa jabatan lima tahun kedua pada tahun 1997, tetapi dikalahkan oleh Rodolfo C. Severino dari Filipina. Dia lulus dengan B.A. pada tahun 1963 dari Universitas Malaysia."
http://127.0.0.1:3333/KomandoDaerahMiliterXVIICenderawasih,https://id.wikipedia.org/wiki/Komando_Daerah_Militer,https://upload.wikimedia.org/wikipedia/commons/3/36/2._LOGO_KODAM_IM.png,"Komando Daerah Militer (disingkat Kodam) adalah komando utama pembinaan dan operasional kewilayahan TNI Angkatan Darat.
Kodam merupakan kompartemen strategis yang memiliki tugas pokok menyelenggarakan pembinaan kesiapan operasional atas segenap komandonya dan operasi pertahanan aktif di darat sesuai kebijakan Panglima TNI. Sebuah Kodam dipimpin oleh seorang Panglima Kodam atau disingkat Pangdam yang berpangkat Mayor Jenderal (Mayjen TNI).
Kekuatan Kodam terdiri dari Komando Resor Militer (Korem), yang membawahi Komando Distrik Militer (Kodim), yang membawahi Komando Rayon Militer (Koramil), yang membawahi Bintara Pembina Desa (Babinsa).
Kodam juga mengemban tugas dalam penyelenggaraan pendidikan pembentukan dan pengembangan untuk tingkat Tamtama dan Bintara yang operasionalnya dilaksanakan oleh Resimen Induk Daerah Militer (Rindam), sedangkan untuk tingkat Bintara Wanita dilaksanakan oleh Pusat Pendidikan Korps Wanita Angkatan Darat (Pusdik Kowad)
Dalam rencana ke depan, 19 Korem tipe A di Indonesia akan dinaikkan status menjadi Komando Daerah Militer (Kodam), 2 Kodam lama dihidupkan kembali, serta 1 pembentukan Kodam baru di IKN dan akan dipimpin oleh perwira tinggi bintang dua."
http://127.0.0.1:3333/PartaiKatolikIndonesia,https://id.wikipedia.org/wiki/Partai_Katolik_(Indonesia),https://upload.wikimedia.org/wikipedia/commons/e/ed/Decrease2.svg,"Partai Katolik adalah sebuah partai politik berhaluan Katolik Roma di Indonesia, yang merupakan kelanjutan dari Indische Katholieke Partij yang didirikan bulan November 1918.


== Sejarah ==
Partai Katolik yang lahir kembali pada tanggal 12 Desember 1945 dengan nama PKRI (Partai Katolik Republik Indonesia) merupakan kelanjutan dari atau sempalan dari Katolik Jawi yang dulunya bergabung dengan Partai Katolik. Sebenarnya partai ini sudah ada tahun 1917. Namun partai ini baru secara resmi berdiri pada tahun 1923 di Yogyakarta, didirikan oleh umat Katolik Jawa yang dipimpin oleh F.S. Harijadi. Saat IJ Kasimo memimpin, partai ini kemudian dinamai Pakempalan Politik Katolik Djawi (PPKD)."
http://127.0.0.1:3333/KeresidenanBanten,https://id.wikipedia.org/wiki/Keresidenan_Banten,https://upload.wikimedia.org/wikipedia/commons/3/38/1928_map_of_Bantam_Residency_from_Schoolatlas_van_Nederlandsch_Indi%C3%AB.jpg,"Keresidenan Banten (Belanda: Bantam Regentschappencode: nl is deprecated ) adalah wilayah administratif tingkat dua setelah provinsi di Hindia Belanda dan berdiri sebagai sebuah keresidenan hingga awal masa pendudukan Jepang. Wilayah Keresidenan Banten berada di bagian barat Pulau Jawa yang merupakan bekas wilayah kekuasaan Kesultanan Banten. Penduduk yang mendiami Banten dikenal sebagai ""Orang Banten"" yang mayoritasnya berasal dari Sunda Banten, kemudian diikuti oleh Jawa Banten di kawasan utara Banten, tepatnya seluruh Kabupaten Serang."
